,timestamp,open,high,low,close,volume,symbol,OHLC4,VW_OHLC4,sum_19day,avg_20day
644,2023-09-27T00:00:00+05:30,1615.0,1617.3,1597.55,1607.8,296962,BATAINDIA,1609.41,47.79,,
645,2023-09-28T00:00:00+05:30,1605.0,1621.4,1585.05,1589.3,147056,BATAINDIA,1600.19,23.53,,
646,2023-09-29T00:00:00+05:30,1589.0,1626.85,1588.0,1608.4,210071,BATAINDIA,1603.06,33.68,,
647,2023-10-03T00:00:00+05:30,1610.0,1630.0,1597.6,1618.6,129609,BATAINDIA,1614.05,20.92,,
648,2023-10-04T00:00:00+05:30,1613.4,1618.65,1600.0,1609.1,165621,BATAINDIA,1610.29,26.67,785.47,39.27
649,2023-10-05T00:00:00+05:30,1607.7,1625.15,1603.25,1623.7,135260,BATAINDIA,1614.95,21.84,781.1700000000001,39.06
650,2023-10-06T00:00:00+05:30,1624.95,1630.45,1612.25,1623.6,111347,BATAINDIA,1622.81,18.07,644.62,32.23
651,2023-09-06T00:00:00+05:30,140.5,140.75,137.75,138.3,10151022,BEL,139.32,141.42,,
652,2023-09-07T00:00:00+05:30,138.45,141.0,137.6,139.85,18438943,BEL,139.22,256.71,,
653,2023-09-08T00:00:00+05:30,140.55,144.3,140.2,143.3,16579557,BEL,142.09,235.58,,
654,2023-09-11T00:00:00+05:30,144.35,147.15,143.05,144.7,19902175,BEL,144.81,288.2,,
655,2023-09-12T00:00:00+05:30,144.6,144.95,133.6,134.15,48752780,BEL,139.32,679.22,,
656,2023-09-13T00:00:00+05:30,135.0,136.95,133.3,135.85,19282289,BEL,135.28,260.85,,
657,2023-09-14T00:00:00+05:30,138.0,138.7,135.5,136.8,13197189,BEL,137.25,181.13,,
658,2023-09-15T00:00:00+05:30,137.5,138.2,135.1,135.7,9651337,BEL,136.62,131.86,,
659,2023-09-18T00:00:00+05:30,145.0,145.0,139.0,139.9,51859825,BEL,142.22,737.55,,
660,2023-09-20T00:00:00+05:30,140.0,140.1,136.25,136.9,19080613,BEL,138.31,263.9,,
661,2023-09-21T00:00:00+05:30,137.0,138.0,134.6,135.25,9531884,BEL,136.21,129.83,,
662,2023-09-22T00:00:00+05:30,134.15,136.9,134.05,136.05,12604969,BEL,135.29,170.53,,
663,2023-09-25T00:00:00+05:30,136.3,136.85,133.6,136.6,14984591,BEL,135.84,203.55,,
664,2023-09-26T00:00:00+05:30,136.6,138.3,135.9,137.65,12315581,BEL,137.11,168.86,,
665,2023-09-27T00:00:00+05:30,137.4,137.55,135.7,136.6,8713378,BEL,136.81,119.21,,
666,2023-09-28T00:00:00+05:30,136.9,138.0,134.6,135.05,22012674,BEL,136.14,299.68,,
667,2023-09-29T00:00:00+05:30,136.0,138.65,135.75,138.3,8504659,BEL,137.18,116.67,,
668,2023-10-03T00:00:00+05:30,137.9,140.6,137.2,139.2,19010910,BEL,138.72,263.72,,
669,2023-10-04T00:00:00+05:30,138.0,139.15,136.55,138.85,14912053,BEL,138.14,206.0,4854.47,242.72
670,2023-10-05T00:00:00+05:30,139.5,141.35,138.1,138.95,15996620,BEL,139.48,223.12,4936.17,246.81
671,2023-10-06T00:00:00+05:30,139.0,140.5,138.65,139.0,4987359,BEL,139.29,69.47,4748.93,237.45
672,2023-09-06T00:00:00+05:30,589.5,597.5,583.37,596.46,1006464,BERGEPAINT,591.71,59.55,,
673,2023-09-07T00:00:00+05:30,592.21,597.79,590.04,592.83,1191591,BERGEPAINT,593.22,70.69,,
674,2023-09-08T00:00:00+05:30,595.42,599.75,590.42,597.42,578204,BERGEPAINT,595.75,34.45,,
675,2023-09-11T00:00:00+05:30,598.33,604.17,596.08,601.46,623572,BERGEPAINT,600.01,37.41,,
676,2023-09-12T00:00:00+05:30,600.83,607.25,588.46,599.33,777309,BERGEPAINT,598.97,46.56,,
677,2023-09-13T00:00:00+05:30,597.46,604.17,591.87,603.33,733596,BERGEPAINT,599.21,43.96,,
678,2023-09-14T00:00:00+05:30,604.21,618.92,600.0,607.5,1718191,BERGEPAINT,607.66,104.41,,
679,2023-09-15T00:00:00+05:30,602.54,604.62,598.37,599.75,890517,BERGEPAINT,601.32,53.55,,
680,2023-09-18T00:00:00+05:30,601.5,622.92,594.83,617.83,1437289,BERGEPAINT,609.27,87.57,,
681,2023-09-20T00:00:00+05:30,616.54,632.5,610.08,622.58,2449920,BERGEPAINT,620.42,152.0,,
682,2023-09-21T00:00:00+05:30,624.08,630.25,619.21,627.71,1153027,BERGEPAINT,625.31,72.1,,
683,2023-09-22T00:00:00+05:30,626.8,679.75,624.0,669.3,7210089,BERGEPAINT,649.96,468.63,,
684,2023-09-25T00:00:00+05:30,668.0,668.0,610.0,611.4,4834319,BERGEPAINT,639.35,309.08,,
685,2023-09-26T00:00:00+05:30,613.5,614.9,597.0,599.5,2415991,BERGEPAINT,606.22,146.46,,
686,2023-09-27T00:00:00+05:30,599.0,606.9,594.0,603.7,1355749,BERGEPAINT,600.9,81.47,,
687,2023-09-28T00:00:00+05:30,600.0,603.15,566.25,569.55,3158401,BERGEPAINT,584.74,184.68,,
688,2023-09-29T00:00:00+05:30,571.0,577.45,567.25,568.85,1251009,BERGEPAINT,571.14,71.45,,
689,2023-10-03T00:00:00+05:30,573.4,575.85,560.05,561.5,1758429,BERGEPAINT,567.7,99.83,,
690,2023-10-04T00:00:00+05:30,561.5,564.4,555.2,560.25,871451,BERGEPAINT,560.34,48.83,2172.68,108.63
691,2023-10-05T00:00:00+05:30,567.0,568.65,561.85,563.2,754638,BERGEPAINT,565.17,42.65,2155.7799999999997,107.79
692,2023-10-06T00:00:00+05:30,566.9,568.0,561.0,565.35,439072,BERGEPAINT,565.31,24.82,2109.9100000000003,105.5
693,2023-09-06T00:00:00+05:30,1101.0,1110.0,1091.55,1099.0,889082,BHARATFORG,1100.39,97.83,,
694,2023-09-07T00:00:00+05:30,1105.0,1111.9,1094.05,1106.35,746876,BHARATFORG,1104.32,82.48,,
695,2023-09-08T00:00:00+05:30,1106.95,1110.0,1094.2,1105.4,669736,BHARATFORG,1104.14,73.95,,
696,2023-09-11T00:00:00+05:30,1107.1,1117.7,1100.0,1115.2,879928,BHARATFORG,1110.0,97.67,,
697,2023-09-12T00:00:00+05:30,1117.0,1120.0,1071.3,1074.65,1093620,BHARATFORG,1095.74,119.83,,
698,2023-09-13T00:00:00+05:30,1079.75,1083.9,1064.05,1081.1,1051830,BHARATFORG,1077.2,113.3,,
699,2023-09-14T00:00:00+05:30,1100.0,1118.35,1091.0,1108.2,1338948,BHARATFORG,1104.39,147.87,,
700,2023-09-15T00:00:00+05:30,1130.0,1148.05,1110.2,1134.4,2341714,BHARATFORG,1130.66,264.77,,
701,2023-09-18T00:00:00+05:30,1145.0,1145.0,1117.95,1121.55,824581,BHARATFORG,1132.38,93.37,,
702,2023-09-20T00:00:00+05:30,1119.9,1135.75,1108.65,1128.25,967266,BHARATFORG,1123.14,108.64,,
703,2023-09-21T00:00:00+05:30,1127.65,1143.35,1092.0,1098.8,1276809,BHARATFORG,1115.45,142.42,,
704,2023-09-22T00:00:00+05:30,1101.0,1113.95,1087.55,1090.95,860021,BHARATFORG,1098.36,94.46,,
705,2023-09-25T00:00:00+05:30,1090.95,1110.0,1076.7,1106.25,1424185,BHARATFORG,1095.97,156.09,,
706,2023-09-26T00:00:00+05:30,1106.2,1115.7,1085.25,1087.3,1029816,BHARATFORG,1098.61,113.14,,
707,2023-09-27T00:00:00+05:30,1087.3,1094.7,1080.25,1089.7,808201,BHARATFORG,1087.99,87.93,,
708,2023-09-28T00:00:00+05:30,1092.25,1096.85,1076.85,1083.65,1353886,BHARATFORG,1087.4,147.22,,
709,2023-09-29T00:00:00+05:30,1094.8,1100.95,1081.3,1091.6,907502,BHARATFORG,1092.16,99.11,,
710,2023-10-03T00:00:00+05:30,1090.95,1090.95,1073.0,1083.7,545460,BHARATFORG,1084.65,59.16,,
711,2023-10-04T00:00:00+05:30,1080.8,1080.9,1051.8,1060.9,788586,BHARATFORG,1068.6,84.27,2183.51,109.18
712,2023-10-05T00:00:00+05:30,1070.0,1077.05,1062.7,1069.85,464238,BHARATFORG,1069.9,49.67,2135.35,106.77
713,2023-10-06T00:00:00+05:30,1072.0,1094.7,1072.0,1091.9,993174,BHARATFORG,1082.65,107.53,2160.4,108.02
714,2023-09-06T00:00:00+05:30,867.15,882.4,865.8,880.3,4235096,BHARTIARTL,873.91,370.11,,
715,2023-09-07T00:00:00+05:30,880.3,883.7,873.15,875.3,4532834,BHARTIARTL,878.11,398.03,,
716,2023-09-08T00:00:00+05:30,881.8,890.65,878.15,885.85,3741470,BHARTIARTL,884.11,330.79,,
717,2023-09-11T00:00:00+05:30,888.0,892.3,883.6,890.8,2733894,BHARTIARTL,888.68,242.96,,
718,2023-09-12T00:00:00+05:30,894.9,896.5,885.0,890.4,4106031,BHARTIARTL,891.7,366.13,,
719,2023-09-13T00:00:00+05:30,888.05,918.0,885.55,915.15,5222561,BHARTIARTL,901.69,470.91,,
720,2023-09-14T00:00:00+05:30,920.3,920.6,910.1,914.95,5513106,BHARTIARTL,916.49,505.27,,
721,2023-09-15T00:00:00+05:30,912.6,948.7,910.0,936.15,14003428,BHARTIARTL,926.86,1297.92,,
722,2023-09-18T00:00:00+05:30,929.4,935.8,918.0,920.2,2977375,BHARTIARTL,925.85,275.66,,
723,2023-09-20T00:00:00+05:30,911.0,919.3,904.8,910.7,5241903,BHARTIARTL,911.45,477.77,,
724,2023-09-21T00:00:00+05:30,910.2,920.15,903.35,917.95,4896202,BHARTIARTL,912.91,446.98,,
725,2023-09-22T00:00:00+05:30,917.95,922.35,903.8,911.4,6112928,BHARTIARTL,913.88,558.65,,
726,2023-09-25T00:00:00+05:30,912.0,913.35,902.05,910.4,5278045,BHARTIARTL,909.45,480.01,,
727,2023-09-26T00:00:00+05:30,910.0,920.95,908.0,912.7,5355047,BHARTIARTL,912.91,488.87,,
728,2023-09-27T00:00:00+05:30,914.95,921.05,907.45,920.25,4713145,BHARTIARTL,915.92,431.69,,
729,2023-09-28T00:00:00+05:30,926.0,932.0,918.6,925.65,7386917,BHARTIARTL,925.56,683.7,,
730,2023-09-29T00:00:00+05:30,932.0,936.4,921.8,926.4,5608557,BHARTIARTL,929.15,521.12,,
731,2023-10-03T00:00:00+05:30,918.25,928.25,916.05,925.3,4338272,BHARTIARTL,921.96,399.97,,
732,2023-10-04T00:00:00+05:30,918.3,925.95,918.3,924.25,5603669,BHARTIARTL,921.7,516.49,9263.03,463.15
733,2023-10-05T00:00:00+05:30,925.05,929.6,919.4,928.85,7063132,BHARTIARTL,925.72,653.85,9546.77,477.34
734,2023-10-06T00:00:00+05:30,929.2,929.2,924.3,926.05,2420855,BHARTIARTL,927.19,224.46,9373.2,468.66
735,2023-09-06T00:00:00+05:30,138.5,138.6,134.5,135.55,26583311,BHEL,136.79,363.63,,
736,2023-09-07T00:00:00+05:30,135.8,138.95,135.0,137.7,25911001,BHEL,136.86,354.62,,
737,2023-09-08T00:00:00+05:30,138.6,146.4,138.6,145.3,71729474,BHEL,142.23,1020.21,,
738,2023-09-11T00:00:00+05:30,146.4,148.9,139.0,139.85,76013022,BHEL,143.54,1091.09,,
739,2023-09-12T00:00:00+05:30,141.45,141.5,124.2,125.65,86077435,BHEL,133.2,1146.55,,
740,2023-09-13T00:00:00+05:30,126.95,130.7,121.6,128.8,74638974,BHEL,127.01,947.99,,
741,2023-09-14T00:00:00+05:30,129.55,134.25,126.15,129.9,63995422,BHEL,129.96,831.68,,
742,2023-09-15T00:00:00+05:30,130.8,132.05,126.7,127.6,23253842,BHEL,129.29,300.65,,
743,2023-09-18T00:00:00+05:30,128.45,129.7,126.0,126.45,16251908,BHEL,127.65,207.46,,
744,2023-09-20T00:00:00+05:30,126.0,127.45,123.15,123.6,20538834,BHEL,125.05,256.84,,
745,2023-09-21T00:00:00+05:30,123.0,127.0,122.15,124.25,32859985,BHEL,124.1,407.79,,
746,2023-09-22T00:00:00+05:30,125.0,125.6,123.3,124.4,18256470,BHEL,124.57,227.42,,
747,2023-09-25T00:00:00+05:30,124.85,126.95,123.7,125.25,37608586,BHEL,125.19,470.82,,
748,2023-09-26T00:00:00+05:30,125.75,125.95,123.1,124.35,16917591,BHEL,124.79,211.11,,
749,2023-09-27T00:00:00+05:30,124.35,127.6,122.85,126.9,28571024,BHEL,125.42,358.34,,
750,2023-09-28T00:00:00+05:30,127.3,131.2,125.95,126.65,54115299,BHEL,127.78,691.49,,
751,2023-09-29T00:00:00+05:30,128.3,131.7,128.1,131.0,29692801,BHEL,129.78,385.35,,
752,2023-10-03T00:00:00+05:30,131.0,132.4,129.9,131.15,18947214,BHEL,131.11,248.42,,
753,2023-10-04T00:00:00+05:30,130.8,130.8,125.7,127.55,21432884,BHEL,128.71,275.86,9797.32,489.87
754,2023-10-05T00:00:00+05:30,128.3,130.5,127.1,127.4,14679290,BHEL,128.32,188.36,9622.050000000001,481.1
755,2023-10-06T00:00:00+05:30,128.1,129.9,127.55,128.9,13871322,BHEL,128.61,178.4,9445.83,472.29
756,2023-09-06T00:00:00+05:30,267.95,273.5,265.65,269.4,3864756,BIOCON,269.12,104.01,,
757,2023-09-07T00:00:00+05:30,271.75,271.75,266.2,267.6,2855904,BIOCON,269.33,76.92,,
758,2023-09-08T00:00:00+05:30,268.05,269.25,265.9,266.4,1573069,BIOCON,267.4,42.06,,
759,2023-09-11T00:00:00+05:30,268.35,278.05,266.85,276.4,4969656,BIOCON,272.41,135.38,,
760,2023-09-12T00:00:00+05:30,277.3,277.3,265.55,267.3,5319049,BIOCON,271.86,144.6,,
761,2023-09-13T00:00:00+05:30,267.3,271.95,265.85,270.85,2367997,BIOCON,268.99,63.7,,
762,2023-09-14T00:00:00+05:30,272.65,275.4,271.5,274.95,2486100,BIOCON,273.62,68.02,,
763,2023-09-15T00:00:00+05:30,275.0,279.9,273.25,276.75,6956452,BIOCON,276.23,192.16,,
764,2023-09-18T00:00:00+05:30,277.8,278.4,272.0,273.2,2554179,BIOCON,275.35,70.33,,
765,2023-09-20T00:00:00+05:30,273.95,275.65,268.5,273.2,3260778,BIOCON,272.82,88.96,,
766,2023-09-21T00:00:00+05:30,275.0,276.0,266.2,267.0,4855030,BIOCON,271.05,131.6,,
767,2023-09-22T00:00:00+05:30,267.0,269.25,261.3,264.35,3614837,BIOCON,265.48,95.97,,
768,2023-09-25T00:00:00+05:30,264.35,266.15,262.8,264.1,1072534,BIOCON,264.35,28.35,,
769,2023-09-26T00:00:00+05:30,264.85,266.0,260.9,261.65,1175241,BIOCON,263.35,30.95,,
770,2023-09-27T00:00:00+05:30,262.8,265.8,261.65,264.65,1584824,BIOCON,263.73,41.8,,
771,2023-09-28T00:00:00+05:30,265.15,269.75,264.25,266.9,4594900,BIOCON,266.51,122.46,,
772,2023-09-29T00:00:00+05:30,268.7,274.0,265.1,272.2,2867446,BIOCON,270.0,77.42,,
773,2023-10-03T00:00:00+05:30,269.1,274.9,269.1,272.7,1984718,BIOCON,271.45,53.88,,
774,2023-10-04T00:00:00+05:30,271.75,271.75,262.7,264.85,2557186,BIOCON,267.76,68.47,1637.04,81.85
775,2023-10-05T00:00:00+05:30,266.8,267.65,263.25,263.6,897722,BIOCON,265.33,23.82,1556.85,77.84
776,2023-10-06T00:00:00+05:30,264.0,265.85,262.6,264.55,1215958,BIOCON,264.25,32.13,1512.06,75.6
777,2023-09-06T00:00:00+05:30,19160.0,19329.05,19091.05,19275.15,14855,BOSCHLTD,19213.81,28.54,,
778,2023-09-07T00:00:00+05:30,19275.15,19395.0,19171.0,19293.0,11157,BOSCHLTD,19283.54,21.51,,
779,2023-09-08T00:00:00+05:30,19336.0,19425.0,19210.0,19403.25,13230,BOSCHLTD,19343.56,25.59,,
780,2023-09-11T00:00:00+05:30,19455.0,19499.9,19280.0,19444.5,29532,BOSCHLTD,19419.85,57.35,,
781,2023-09-12T00:00:00+05:30,19494.0,19497.95,18901.05,19160.35,36608,BOSCHLTD,19263.34,70.52,,
782,2023-09-13T00:00:00+05:30,19102.25,19435.0,19102.25,19362.1,16344,BOSCHLTD,19250.4,31.46,,
783,2023-09-14T00:00:00+05:30,19400.0,19749.95,19393.6,19500.0,21565,BOSCHLTD,19510.89,42.08,,
784,2023-09-15T00:00:00+05:30,19550.75,19693.3,19456.15,19664.6,25736,BOSCHLTD,19591.2,50.42,,
785,2023-09-18T00:00:00+05:30,19700.0,19718.0,19537.9,19586.7,16545,BOSCHLTD,19635.65,32.49,,
786,2023-09-20T00:00:00+05:30,19586.7,19625.0,19290.0,19349.95,14856,BOSCHLTD,19462.91,28.91,,
787,2023-09-21T00:00:00+05:30,19390.0,19390.0,19080.0,19135.1,9683,BOSCHLTD,19248.78,18.64,,
788,2023-09-22T00:00:00+05:30,19187.85,19271.95,18995.05,19090.0,13390,BOSCHLTD,19136.21,25.62,,
789,2023-09-25T00:00:00+05:30,19119.0,19198.95,19001.15,19105.0,6836,BOSCHLTD,19106.03,13.06,,
790,2023-09-26T00:00:00+05:30,19170.0,19199.95,19038.55,19143.6,15216,BOSCHLTD,19138.03,29.12,,
791,2023-09-27T00:00:00+05:30,19200.0,19340.0,19015.55,19218.55,23854,BOSCHLTD,19193.53,45.78,,
792,2023-09-28T00:00:00+05:30,19199.95,19700.0,18840.0,19319.75,78557,BOSCHLTD,19264.92,151.34,,
793,2023-09-29T00:00:00+05:30,19500.0,19500.05,18960.0,19019.7,33903,BOSCHLTD,19244.94,65.25,,
794,2023-10-03T00:00:00+05:30,19060.0,19060.0,18625.1,18762.85,28949,BOSCHLTD,18876.99,54.65,,
795,2023-10-04T00:00:00+05:30,18762.85,18900.0,18600.0,18742.35,15586,BOSCHLTD,18751.3,29.23,821.5600000000001,41.08
796,2023-10-05T00:00:00+05:30,18742.35,18950.65,18742.35,18930.45,8247,BOSCHLTD,18841.45,15.54,808.5600000000001,40.43
797,2023-10-06T00:00:00+05:30,18970.0,19342.0,18900.0,19310.0,18284,BOSCHLTD,19130.5,34.98,822.0300000000001,41.1
798,2023-09-06T00:00:00+05:30,349.95,353.85,348.05,353.15,3375527,BPCL,351.25,118.57,,
799,2023-09-07T00:00:00+05:30,354.0,356.25,353.15,354.6,3624673,BPCL,354.5,128.49,,
800,2023-09-08T00:00:00+05:30,354.75,364.5,354.05,361.95,5172065,BPCL,358.81,185.58,,
801,2023-09-11T00:00:00+05:30,365.2,368.75,360.7,363.75,5226425,BPCL,364.6,190.56,,
802,2023-09-12T00:00:00+05:30,365.0,365.5,347.05,348.4,9084111,BPCL,356.49,323.84,,
803,2023-09-13T00:00:00+05:30,350.6,356.15,347.2,355.6,4856859,BPCL,352.39,171.15,,
804,2023-09-14T00:00:00+05:30,358.0,362.25,356.1,358.75,5058369,BPCL,358.78,181.48,,
805,2023-09-15T00:00:00+05:30,357.95,358.55,351.25,352.25,6191704,BPCL,355.0,219.81,,
806,2023-09-18T00:00:00+05:30,352.25,361.1,350.65,360.35,5003744,BPCL,356.09,178.18,,
807,2023-09-20T00:00:00+05:30,354.0,356.8,351.2,352.55,9146076,BPCL,353.64,323.44,,
808,2023-09-21T00:00:00+05:30,353.0,358.5,351.8,355.25,4939771,BPCL,354.64,175.18,,
809,2023-09-22T00:00:00+05:30,355.5,357.5,351.35,351.95,1991051,BPCL,354.08,70.5,,
810,2023-09-25T00:00:00+05:30,353.4,353.5,348.05,351.9,2479876,BPCL,351.71,87.22,,
811,2023-09-26T00:00:00+05:30,351.9,354.85,350.9,351.65,1894180,BPCL,352.33,66.74,,
812,2023-09-27T00:00:00+05:30,351.65,353.2,346.6,349.0,2984523,BPCL,350.11,104.49,,
813,2023-09-28T00:00:00+05:30,347.05,350.0,342.0,343.95,4850989,BPCL,345.75,167.72,,
814,2023-09-29T00:00:00+05:30,345.75,348.15,345.0,346.6,1334935,BPCL,346.38,46.24,,
815,2023-10-03T00:00:00+05:30,348.5,349.2,340.85,341.35,5257277,BPCL,344.98,181.37,,
816,2023-10-04T00:00:00+05:30,341.35,344.95,339.55,341.35,3024880,BPCL,341.8,103.39,3023.95,151.2
817,2023-10-05T00:00:00+05:30,345.5,347.75,342.8,344.45,3557753,BPCL,345.12,122.79,3028.1699999999996,151.41
818,2023-10-06T00:00:00+05:30,345.0,349.0,344.0,347.2,1858538,BPCL,346.3,64.36,2964.04,148.2
819,2023-09-06T00:00:00+05:30,4520.0,4590.0,4503.05,4569.15,300673,BRITANNIA,4545.55,136.67,,
820,2023-09-07T00:00:00+05:30,4590.0,4590.4,4521.0,4530.7,479124,BRITANNIA,4558.02,218.39,,
821,2023-09-08T00:00:00+05:30,4540.7,4548.6,4513.8,4540.5,278293,BRITANNIA,4535.9,126.23,,
822,2023-09-11T00:00:00+05:30,4540.9,4574.0,4540.0,4568.55,302448,BRITANNIA,4555.86,137.79,,
823,2023-09-12T00:00:00+05:30,4568.55,4574.4,4508.9,4567.15,321129,BRITANNIA,4554.75,146.27,,
824,2023-09-13T00:00:00+05:30,4567.15,4630.45,4549.1,4608.25,435792,BRITANNIA,4588.74,199.97,,
825,2023-09-14T00:00:00+05:30,4619.0,4631.95,4552.65,4574.35,473085,BRITANNIA,4594.49,217.36,,
826,2023-09-15T00:00:00+05:30,4583.0,4589.25,4518.6,4532.85,408326,BRITANNIA,4555.92,186.03,,
827,2023-09-18T00:00:00+05:30,4540.0,4603.0,4520.0,4596.2,304844,BRITANNIA,4564.8,139.16,,
828,2023-09-20T00:00:00+05:30,4596.2,4597.0,4507.7,4527.4,357295,BRITANNIA,4557.08,162.82,,
829,2023-09-21T00:00:00+05:30,4520.0,4565.7,4478.0,4558.55,367638,BRITANNIA,4530.56,166.56,,
830,2023-09-22T00:00:00+05:30,4558.55,4572.0,4510.0,4568.2,210753,BRITANNIA,4552.19,95.94,,
831,2023-09-25T00:00:00+05:30,4574.05,4585.0,4510.55,4570.05,498354,BRITANNIA,4559.91,227.24,,
832,2023-09-26T00:00:00+05:30,4570.25,4609.0,4549.45,4600.15,330231,BRITANNIA,4582.21,151.32,,
833,2023-09-27T00:00:00+05:30,4601.2,4634.05,4569.0,4627.35,358156,BRITANNIA,4607.9,165.03,,
834,2023-09-28T00:00:00+05:30,4627.35,4634.3,4505.05,4524.55,390490,BRITANNIA,4572.81,178.56,,
835,2023-09-29T00:00:00+05:30,4555.0,4560.45,4501.55,4537.15,230125,BRITANNIA,4538.54,104.44,,
836,2023-10-03T00:00:00+05:30,4524.8,4553.25,4486.6,4495.45,543482,BRITANNIA,4515.02,245.38,,
837,2023-10-04T00:00:00+05:30,4490.0,4540.0,4466.75,4532.5,318564,BRITANNIA,4507.31,143.59,3148.75,157.44
838,2023-10-05T00:00:00+05:30,4540.25,4548.2,4500.0,4533.9,302015,BRITANNIA,4530.59,136.83,3148.91,157.45
839,2023-10-06T00:00:00+05:30,4533.85,4549.45,4515.0,4538.45,238131,BRITANNIA,4534.19,107.97,3038.4900000000002,151.92
840,2023-09-06T00:00:00+05:30,339.25,339.25,332.55,334.2,4505165,CANBK,336.31,151.51,,
841,2023-09-07T00:00:00+05:30,334.2,339.5,333.6,338.65,5716713,CANBK,336.49,192.36,,
842,2023-09-08T00:00:00+05:30,339.0,343.5,335.5,339.1,7260594,CANBK,339.28,246.34,,
843,2023-09-11T00:00:00+05:30,340.9,363.0,340.3,359.95,26571751,CANBK,351.04,932.77,,
844,2023-09-12T00:00:00+05:30,362.0,362.95,347.2,348.8,12805258,CANBK,355.24,454.89,,
845,2023-09-13T00:00:00+05:30,348.7,365.3,345.05,364.75,14701345,CANBK,355.95,523.29,,
846,2023-09-14T00:00:00+05:30,366.0,368.7,360.9,365.0,10663824,CANBK,365.15,389.39,,
847,2023-09-15T00:00:00+05:30,367.25,368.4,362.0,364.85,7514308,CANBK,365.62,274.74,,
848,2023-09-18T00:00:00+05:30,365.9,377.0,364.05,372.25,18069348,CANBK,369.8,668.2,,
849,2023-09-20T00:00:00+05:30,370.1,376.2,366.95,371.0,9138188,CANBK,371.06,339.08,,
850,2023-09-21T00:00:00+05:30,370.0,376.2,360.6,364.45,14802024,CANBK,367.81,544.43,,
851,2023-09-22T00:00:00+05:30,368.5,386.0,368.5,382.95,32802763,CANBK,376.49,1234.99,,
852,2023-09-25T00:00:00+05:30,383.95,383.95,373.7,375.05,13715793,CANBK,379.16,520.05,,
853,2023-09-26T00:00:00+05:30,376.25,378.8,368.25,370.05,9778851,CANBK,373.34,365.08,,
854,2023-09-27T00:00:00+05:30,370.0,374.9,365.6,374.25,10680414,CANBK,371.19,396.45,,
855,2023-09-28T00:00:00+05:30,375.95,383.35,373.35,374.55,15995038,CANBK,376.8,602.69,,
856,2023-09-29T00:00:00+05:30,376.95,379.55,372.5,376.25,9556659,CANBK,376.31,359.63,,
857,2023-10-03T00:00:00+05:30,376.25,386.5,373.6,384.45,8663129,CANBK,380.2,329.37,,
858,2023-10-04T00:00:00+05:30,383.3,383.3,370.4,373.2,10623172,CANBK,377.55,401.08,8926.34,446.32
859,2023-10-05T00:00:00+05:30,375.25,379.65,370.5,371.3,7313210,CANBK,374.18,273.65,9048.48,452.42
860,2023-10-06T00:00:00+05:30,373.45,380.95,371.0,375.3,6948282,CANBK,375.18,260.69,9116.81,455.84
861,2023-09-06T00:00:00+05:30,437.45,438.3,429.7,431.6,1013008,CGPOWER,434.26,43.99,,
862,2023-09-07T00:00:00+05:30,434.2,449.95,433.0,448.7,2409688,CGPOWER,441.46,106.38,,
863,2023-09-08T00:00:00+05:30,450.95,459.7,450.55,455.25,2587763,CGPOWER,454.11,117.51,,
864,2023-09-11T00:00:00+05:30,458.2,458.4,445.0,451.35,1000599,CGPOWER,453.24,45.35,,
865,2023-09-12T00:00:00+05:30,454.95,454.95,434.0,440.4,1853376,CGPOWER,446.08,82.68,,
866,2023-09-13T00:00:00+05:30,439.0,452.0,420.0,443.4,2121602,CGPOWER,438.6,93.05,,
867,2023-09-14T00:00:00+05:30,446.0,446.5,434.15,444.85,1765008,CGPOWER,442.88,78.17,,
868,2023-09-15T00:00:00+05:30,447.25,454.7,432.0,436.2,4031729,CGPOWER,442.54,178.42,,
869,2023-09-18T00:00:00+05:30,439.7,442.95,432.8,439.1,1275521,CGPOWER,438.64,55.95,,
870,2023-09-20T00:00:00+05:30,439.05,440.0,430.3,431.6,1273080,CGPOWER,435.24,55.41,,
871,2023-09-21T00:00:00+05:30,432.0,437.45,425.15,429.5,1102266,CGPOWER,431.02,47.51,,
872,2023-09-22T00:00:00+05:30,429.8,443.0,422.6,440.5,1515418,CGPOWER,433.98,65.77,,
873,2023-09-25T00:00:00+05:30,441.7,441.95,431.55,434.45,1065899,CGPOWER,437.41,46.62,,
874,2023-09-26T00:00:00+05:30,436.75,445.0,431.4,438.0,1041825,CGPOWER,437.79,45.61,,
875,2023-09-27T00:00:00+05:30,440.35,443.9,433.8,438.05,906069,CGPOWER,439.02,39.78,,
876,2023-09-28T00:00:00+05:30,438.05,448.6,433.05,436.5,2089040,CGPOWER,439.05,91.72,,
877,2023-09-29T00:00:00+05:30,438.6,446.7,436.8,442.2,1068454,CGPOWER,441.08,47.13,,
878,2023-10-03T00:00:00+05:30,442.2,446.9,438.1,444.35,871947,CGPOWER,442.89,38.62,,
879,2023-10-04T00:00:00+05:30,445.75,446.0,429.0,432.0,1085420,CGPOWER,438.19,47.56,1327.23,66.36
880,2023-10-05T00:00:00+05:30,436.0,436.85,424.55,426.0,904761,CGPOWER,430.85,38.98,1322.22,66.11
881,2023-10-06T00:00:00+05:30,429.5,430.45,417.05,418.75,1673711,CGPOWER,423.94,70.96,1286.8000000000002,64.34
882,2023-09-06T00:00:00+05:30,1096.75,1117.0,1091.2,1104.85,2224003,CHOLAFIN,1102.45,245.19,,
